Task,Iteration,R2,RMSE,MAE,Source_Macro_MAE,Source_Macro_RMSE
UTS,296,0.5152073914584161,70.65872533313252,48.74018026537681,46.98987895325411,50.76451917327375
UTS,297,0.5454564545883602,63.830709927336585,46.856828498460345,45.37661631241723,48.506982349782824
UTS,298,0.4728929633990312,71.98322537548346,51.0715604959449,48.593983662364614,52.254613865005396
UTS,299,0.51908111396277,67.06855729976837,45.69853533173918,45.74465219073917,49.70167540277419
UTS,300,0.5556807614028062,63.562567586529454,46.48164408788502,48.191680272020875,51.71077887178817
UTS,301,0.46798665596953815,73.2684051427472,50.80236126009706,48.120970280776284,51.28774600422178
UTS,302,0.5506017300649364,64.3183931338349,47.437262567018976,45.88958361267117,49.93189214862886
UTS,303,0.5501536718829447,66.39930015052413,49.38910977389226,47.48944693792937,50.72026663568557
UTS,304,0.47674299269525855,74.04978811361009,53.12663521086992,49.09486577351723,53.577796095210545
UTS,305,0.4404773935793418,74.5076278653061,53.67707251502409,49.19082223224066,52.77954357373146
UTS,306,0.4713037894462613,72.11872711342876,52.16524522712237,48.67793596396264,51.52018484551816
UTS,307,0.5775769372125772,66.49580460951775,48.350256276709025,45.15183933636303,49.23642598992097
UTS,308,0.5622966927704338,69.6869982473027,49.870298192939444,45.420807487927284,49.172277589210765
UTS,309,0.5332177709858215,61.213146308699145,44.23036238555377,41.94644809737771,45.39983603393394
UTS,310,0.5314190564003618,74.59455420768425,51.51147005068266,45.47696006020001,49.30597232542558
UTS,311,0.5950047252539936,63.50803933994028,43.764830857127095,41.81466470600514,44.9088594655307
UTS,312,0.6218210433470728,67.0217177240773,48.335733163991854,46.00244971428458,49.082446235391146
UTS,313,0.5242759687599602,71.08289819546442,52.46051378091038,48.008412029787735,51.325814473366904
UTS,314,0.5119316936130744,69.14145610982939,47.73636519038412,47.468337522668975,50.97472544889653
UTS,315,0.4998164872862523,73.92864935135417,51.110110909199264,47.9756719370466,51.55924709995727
UTS,316,0.6008906576103299,64.31377219778265,45.748640312971084,43.85493773914009,47.67696160769763
UTS,317,0.5826190171396926,64.87141044304866,47.61938331726014,45.52397474876832,48.93312889345377
UTS,318,0.5936026622302731,63.7010232440308,47.030641687464794,46.66276272661913,49.754489885715465
UTS,319,0.48066026507255144,70.3279489714405,49.52523270426263,50.54035232897435,54.27830165982013
UTS,320,0.4672203533161138,70.41866992929064,49.12916818957828,47.36445282454351,51.19118321624176
UTS,321,0.47072358251809776,69.21723456334735,49.70030638050207,45.2515315227677,48.47864311593056
UTS,322,0.5184524770981281,65.79458750405246,46.8073235772196,45.42163368416483,48.648548598125195
UTS,323,0.5471504847871527,65.98007259174547,48.52090769793044,47.39686513712612,51.16594865528861
UTS,324,0.4889046120668663,64.79480663265036,46.10588656963303,45.08865523861906,48.54033136934147
UTS,325,0.5511549029322154,69.1370968223867,51.06308332679323,45.486282650052765,48.813003386432314
UTS,326,0.48541890802116905,79.15945160750049,56.28143933568426,48.50641381901469,51.58885828965604
UTS,327,0.548752682358199,68.81236015259944,48.04481400157089,46.10037800705871,49.47176485875648
UTS,328,0.5606570201804557,66.39128209067128,48.16292720700062,46.62323535556028,50.11770844182617
UTS,329,0.6255337807278278,67.61666592284135,49.84584453773564,43.0777611289672,46.976045030179456
UTS,330,0.46709462731903395,67.51199665299646,47.54213387393142,47.920695574256875,51.212191928502286
UTS,331,0.5274813557037532,72.02393768083624,51.42213660884348,49.1478682440611,52.640806146876855
UTS,332,0.5852680502128422,62.81654767924618,45.550224084181345,42.111016157683466,46.156060902485095
UTS,333,0.5397525438652939,67.07514787093064,48.60958868381861,47.143341366689754,49.91026759205248
UTS,334,0.5436122706492509,66.29408655391714,46.928548492762765,44.81843532398607,48.21272133127288
UTS,335,0.46263240527832783,66.53319762745274,47.681592130124905,45.50893542197023,48.99904603824333
UTS,336,0.4974766830242813,64.81458821364151,46.96458315740238,45.237257488186835,48.62421943742011
UTS,337,0.5689061536620313,66.48766776972629,47.342761239706356,44.99562910967718,48.42313411085029
UTS,338,0.5730444603199165,72.20015098058958,53.53629485298603,47.343047069024486,50.232748156256186
UTS,339,0.512594075500109,69.7138753596218,51.0737182841222,49.05616564492387,52.43341855259196
UTS,340,0.5579545818110782,67.1218225408566,49.483954263630544,46.44934238335955,49.6850894375562
UTS,341,0.4329744791730441,74.02398124340957,54.317280068323,50.78759690820479,54.52025321670794
UTS,342,0.5256190744478474,62.208649558976816,45.60418128214376,44.445516488811215,48.2616527028533
UTS,343,0.5310791364740293,59.531224607175545,43.302994345700654,44.59170184147613,47.55835574600566
UTS,344,0.46888708496459275,71.75159910243367,51.51785764426286,51.056102665484644,55.069349897876464
UTS,345,0.5675309890208615,74.86507359001291,53.46021290832115,48.24094465618013,52.43589058605956
UTS,346,0.5084670109889469,72.50741697264911,50.46474695539114,43.715453775337544,47.07323153659118
UTS,347,0.47105542787793775,73.04528999294024,51.82871596668317,51.023602549432326,54.743663222993476
UTS,348,0.45818878241814864,69.29005896078007,50.76439735855171,48.77069620815082,52.362530191554455
UTS,349,0.5372300936374232,64.70674983873131,47.06239287201778,48.630169777450455,51.729625257475824
UTS,350,0.45718408965451707,66.46272542378318,50.06305513437246,48.001267931044794,50.943240699806616
UTS,351,0.4742312760938655,66.13016130650887,46.77128406823795,45.400985686385475,49.20473150193293
UTS,352,0.5213512654576529,66.12956527602853,48.23918146795968,46.360746203755525,49.557478878128606
UTS,353,0.5173427723521987,64.32692279411155,46.5191240608412,47.19249593931342,50.81196009770872
UTS,354,0.6067733505532018,62.85850412040967,47.027783801122595,43.28163642941387,46.22326379671589
UTS,355,0.39705838135600247,68.49944386830674,50.189764816246864,50.2901978914752,53.94005295232749
UTS,356,0.4822319675192819,73.84487679816623,53.32775771308461,50.11597006589409,54.0415249389421
UTS,357,0.5253570904328914,67.18202362025906,47.49108179894065,44.4722551653552,48.23039966569822
UTS,358,0.5941562307186885,70.87994767169681,50.33281792240357,44.6971549644555,47.940686816073395
UTS,359,0.5377139722308039,73.63194085309406,52.22764129106527,49.3688408572033,52.443257442360505
UTS,360,0.5330035431698799,72.58160098442026,52.41379539387689,47.595121752518125,51.22837781350029
UTS,361,0.5906970719747564,65.45620952694348,46.865283945147645,47.20864313851134,50.452070668776855
UTS,362,0.5451654450476235,66.34681513984556,47.38666498353343,45.39183604683351,47.89993229048924
UTS,363,0.5817204532001028,73.10027911245501,53.81895579566672,48.001614896609176,51.32388908935126
UTS,364,0.5702731821132729,69.26808950839559,50.62861934532702,48.92383202481074,52.333264888166035
UTS,365,0.4344527451940241,73.18036332306724,52.526845614656516,48.62978031966345,52.050103162876475
UTS,366,0.5462299277811276,58.297928412698454,43.12720311297204,42.033381151237066,44.905607897208604
UTS,367,0.5697048351116876,63.59970202105934,46.73890726564099,43.51483558364616,47.029322273164034
UTS,368,0.49125540750876684,69.07884792787387,49.01682858109654,45.22483434164244,48.86139493399553
UTS,369,0.49407477488584806,72.1596681233059,50.845679638566445,48.54766529631553,51.847603668175545
UTS,370,0.5345909391763278,64.58361362753561,46.19654645968319,45.2365590187894,49.218960902792354
UTS,371,0.544893249055596,60.96079631522082,45.17667257751563,44.87735941908946,47.97243303654161
UTS,372,0.5016564941142964,77.99493400589247,57.086127569390015,50.23863722565314,53.5000316743404
UTS,373,0.598841391371481,61.03101325103604,46.361225964958116,43.724355418533065,46.944886352999404
UTS,374,0.6125927046240801,62.76762029647353,46.188993539633785,46.2757150963223,49.45763956125573
UTS,375,0.5499110187301839,69.40418034572453,49.68223277994377,48.292851850406066,51.92831830190188
UTS,376,0.4747412495809903,82.98726823109678,57.5272589787989,48.230838036902576,51.24980441092402
UTS,377,0.44414503040017983,75.45616589134,53.84542000154189,47.21816058441614,50.489407098472704
UTS,378,0.5568977837280906,69.90126855081147,50.57012875202656,48.366290198383176,51.30458049239347
UTS,379,0.4841973980660731,77.74018139146754,56.64993736577637,51.3673004048493,54.973573128658316
UTS,380,0.46184056433045984,70.80785968785919,49.36371769933729,46.80310215439366,50.293573745387704
UTS,381,0.5546651732431489,61.909492111795295,45.868485004279236,44.17135210981806,47.52268603747348
UTS,382,0.5508729724838561,67.18471222037948,49.522811447849364,45.65330888129896,49.07813790200237
UTS,383,0.5304320043129382,68.40798256856344,47.952650978750576,45.806832588817734,50.27036989001187
UTS,384,0.5191199437317092,65.31325481752059,47.44607995454206,45.13117809370503,48.134718753588594
UTS,385,0.43583185715116624,73.10659318341342,52.51702817516218,48.639694859128305,51.75881245072323
UTS,386,0.48155527507308904,70.5630025460026,51.911023999883135,48.94793559189345,52.309681269340125
UTS,387,0.5466863011885157,72.36100631933785,52.26198921846277,48.73625940637492,51.43883240326946
UTS,388,0.5700256269241744,66.49593767024463,49.063520016771726,46.03714616811933,49.211944363447095
UTS,389,0.5161397866284536,70.42229488210006,48.02173568897427,46.18760762988216,49.58781591579776
UTS,390,0.519780915417994,65.61784018468491,47.08416403609679,43.08592951463604,46.19398548863007
UTS,391,0.46383853643163675,70.84786083582806,50.324809094618125,47.513923511333445,51.79648833500999
UTS,392,0.5095431539723578,66.77005949940137,49.18096187257988,49.20129373466196,53.23241382805982
UTS,393,0.5572723852031078,68.18627991833621,48.96566469563044,43.22416089587598,45.88884970769138
UTS,394,0.4979983385161385,66.87172717509003,48.35189112957373,47.82198636047419,50.68218811181243
UTS,395,0.4990404720869156,69.47290373554023,49.90665051546704,47.62966072557548,50.87316276353878
UTS,396,0.525354984436698,70.66516357310063,51.117267235441375,49.58582384964838,53.43574497261429
UTS,397,0.5301259163023442,59.87911776482977,44.84654395247918,45.20993355742554,48.48900993878725
UTS,398,0.536769560535924,75.15152976547539,52.91201452401298,44.70020599554608,48.73220146225897
UTS,399,0.5351187549947913,59.57574154382956,44.82173274662067,43.346374178254024,46.679573514016504
UTS,400,0.5858668410582546,59.42046019140864,43.67335367489493,44.47863881995324,48.11655429440503
UTS,401,0.5466188850810748,67.98264232390675,50.253132030266904,47.81197057355755,50.93316144907085
UTS,402,0.5683275197597977,67.9921680061473,48.06430760272634,47.02245859418355,50.727136901019016
UTS,403,0.5399590282454625,72.09617807835406,53.299770030832114,51.824303895924665,56.05555741640749
UTS,404,0.5294051732970371,69.41375443021832,49.586293875863866,44.71573282933315,48.39945734635794
UTS,405,0.5066752045172682,69.51479394319149,49.2974495759701,49.23662619592047,53.4349750997449
UTS,406,0.4871995251287653,73.93823476311798,52.440845638568156,49.40059809131364,52.93168508338571
UTS,407,0.5218559487058636,64.38613628788505,45.1037765033522,45.72671903944015,48.94231759639566
UTS,408,0.43957840161198314,69.36996384585576,49.36513624690978,45.6076284649669,48.745866673036566
UTS,409,0.47528911167068344,62.99137707805898,46.23251807968153,44.21778292238246,47.24831469027962
UTS,410,0.5610154308898996,74.23052470331187,52.73432365156587,44.15335430642468,47.90343676427422
UTS,411,0.5144867933935889,85.45337504339342,60.33843698594133,49.96585188109456,53.864968175639625
UTS,412,0.5172385436092004,68.60789606329934,50.99745464125098,46.076965336396825,49.38528181294816
UTS,413,0.4839222864883421,69.27785585790818,48.13692880620672,47.889686917637036,51.86080928551497
UTS,414,0.5805504718710439,65.0372183950705,46.1563024785447,43.881476018956306,47.025224551105744
UTS,415,0.5958678736295909,64.67204424950607,47.37416382973219,46.26209768857153,49.89214606288609
UTS,416,0.5106833951846821,63.662936515445004,46.10714803034485,44.5754608673308,48.2239499130385
UTS,417,0.5633038526246055,65.86474953912287,47.8178316113335,46.37764226472097,49.60549071901393
UTS,418,0.4868088075258653,69.65263790977293,48.63070324309385,50.017568185368475,54.34407153633328
UTS,419,0.5435132107477555,70.75559803198999,52.50597284837005,50.10177388433636,53.48864318356451
UTS,420,0.5149914116238921,66.57472601743369,47.55000880993751,47.956885091284406,51.71448725359977
UTS,421,0.4882396462559824,71.22513611617354,51.04016814129049,47.80692413757151,50.839089872396336
UTS,422,0.5068195381238005,68.47665436206145,52.5616624202684,50.009666745275474,53.51269991146413
UTS,423,0.528262758294793,74.33321621317256,52.970067582823475,47.192077121793446,50.117757197045385
UTS,424,0.5415935433316691,74.77217779248838,55.6288104226736,49.863161780679185,53.16184709230459
UTS,425,0.4990734872118169,67.18063151531844,46.967698477894636,45.3582203133787,49.06103563149453
UTS,426,0.535792795627531,73.20850987335527,52.33452168926944,49.586643016907196,52.82858831380995
UTS,427,0.5670009169796844,68.3762737549203,49.23211991462989,47.51523955946627,51.64671427570562
UTS,428,0.4866761372986058,75.6690441776777,54.146827908650536,48.99032319991224,52.59539706356881
UTS,429,0.5410393698611766,62.88942788363251,46.426981853582575,45.54696035770787,48.51217592232652
UTS,430,0.5196565311695228,66.11976425593743,45.9485216192488,43.80803719721639,47.434802284144695
UTS,431,0.5195513701642189,67.2223615749384,47.7377897762046,45.94534450221721,49.71469074204149
UTS,432,0.5378275487838233,71.71752075875455,51.470941799451076,47.213433723275166,50.36498492739589
UTS,433,0.5581158569252184,66.81327675160578,46.73011906443535,45.83403326634992,49.334762110073946
UTS,434,0.4607768058759436,61.03278986647339,45.48024129624873,45.018670620885615,48.12580009280286
UTS,435,0.4497499105789632,71.80894115569313,52.94285047426327,46.027464800200335,49.5633694879561
UTS,436,0.5416596065377265,78.8457157921747,57.37427882934912,48.83075064685765,51.93440395163829
UTS,437,0.5987097334178397,64.09029375391121,46.65730772259765,46.688029303125084,50.32273573819468
UTS,438,0.5241346573709729,69.1299723038411,50.18903922996933,45.68732883026224,48.931064222323755
UTS,439,0.48766404016437204,64.15972789139062,47.08830628395282,47.87156882486029,50.674624362535994
UTS,440,0.6473343908287359,68.36894537288367,52.262402653523445,48.01786096198624,51.23713284975667
UTS,441,0.518477292594135,64.57301987028328,45.26833427523797,46.052467874217,49.36190818827612
UTS,442,0.5287459065721267,66.25411609308514,47.12128049918164,48.167245103920244,51.38962200812342
UTS,443,0.576466562344349,73.85216500760282,54.42922602140185,47.33708480340664,50.31960641844589
UTS,444,0.44611673440855304,69.75135987684824,49.25704055138264,46.91923466234403,50.83611437235821
UTS,445,0.4592718210030792,66.65869677797214,48.223202558748085,46.69468324679887,50.80190253106688
UTS,446,0.5871275189524765,70.78287285057105,52.07326318501551,44.397127538328974,47.663925741761794
UTS,447,0.471200297787438,68.84291709326817,51.18617006325659,48.17893910260415,51.338841811722325
UTS,448,0.5235391876078661,70.47340953269281,49.46529652569568,44.618455557128144,48.863661629947956
UTS,449,0.5353438229945766,58.124951329658714,41.78362005718181,40.138890040981245,43.05234289217075
UTS,450,0.5585907867043391,67.51843658895109,47.426637918970556,44.69045337274567,48.16836211518156
UTS,451,0.4626171419419485,69.3119501905445,49.195922756315234,47.559180729746494,51.65232190995643
UTS,452,0.44481060186459476,72.66657964670112,51.12452401096295,47.2039750120165,50.50920711645483
